id,timestamp,feeTier,poolId,token0,token1,tickLower,tickUpper
"0x1df6509ce051b4dfb8ece3eed039aee764b15a478997daccc8e51c3434ef3df7","1730420555","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","0","135200"
"0x2876c9c213fdc7a5d26f9bf013bc93805581919dd956dc084558e0c7f683ad50","1730420387","3000","0x5b7e3e37a1aa6369386e5939053779abd3597508","WETH","RIO","99900","100020"
"0x31246ebf1080472dc38b8e9c22508c0b1b8ea21beade232201485a6f45993573","1730420495","10000","0xb53af7e5ae3b6fdcfe861f88ddfa575e75caa012","TEE","WETH","83600","83800"
"0x36d982237f4482fb0c332c69c27f117d03d75b11f93934c94f5b304aeeea00fe","1730420519","3000","0x4e68ccd3e89f51c3074ca5072bbac773960dfa36","WETH","USDT","-198000","-197940"
"0x1a25867abfa13d4e251b081b968e679340e35c6d0d7d0fd9204c561e79e3bb46","1730420759","10000","0xb53af7e5ae3b6fdcfe861f88ddfa575e75caa012","TEE","WETH","-887200","97000"
"0x57d494762df008469c547b9f47f4cc54847f98440f5f6def75c48cb89dccca85","1730420915","10000","0xba2a013b29631d3277bbbce80c970d06c1bda0c3","RIO","WETH","-82000","-81600"
"0x75ab4d193f107de2b44bfd0c8d52646d22990b38abcfba3bd155dbd244874b5a","1730420675","100","0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124","WBTC","cbBTC","-22","-19"
"0x050274c704efa47962ceaae8ff5327db691b445179f4ee466f491c20589477c7","1730421047","10000","0x44ad0dc86c402cfb289f8e3d4e74bc7fed370d5a","MMA","WETH","76400","76600"
"0x72b3b2b2051674b911cd84fb77050dd627cdcfe9cda1f998b6b6a87ee5bf90a4","1730421143","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","130800","136400"
"0x00125f04290b379ac2b02fd8621a23ede5ef01659716856e466ab26c814f0c43","1730421275","10000","0x2818ea851dcfaeeb4633fc8aae08b7063d32e4f5","GURU","WETH","-118800","-118600"
"0x080e06460f77e0c126bfc7d530d31d89b034b669e7df1b9c2d471d6b3e7048a2","1730421515","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","128800","131200"
"0x411e129c7e81fa0f38d82ef99d848c9f902d76a1593fdd2175b44022311157d3","1730421443","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x0471c8b745615e392438480bf4a277e7f8540ee24260b49d475993c66ad368b9","1730421695","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x342a6a61cfbc47d77cffbeee01d1f5663235dd1fedb9e7da71eb0cc1d207df1f","1730421707","3000","0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3","WETH","SPX","-149760","-149700"
"0x38a125dc394f784f79b6ddaf6f20453dad092367782840fec4457ab649217833","1730421875","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","130000","132200"
"0x47381e49727244421ffc7337a72a0ae4c81ce6413f88c386244cf0495728932d","1730422343","3000","0xc4472dcd0e42ffccc1dbb0b9b3855688c22f3a0f","WLD","WETH","-78660","-78600"
"0x0ba48938a61a320b1b78c4984b832929e2a2369e6829cb897ff1575ed62410ae","1730422619","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x24e64bc4bd53453242c625ccf16d954cb869fc1ae9200b1d96d8f76953a531a9","1730422475","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x24f5572dfcc9a0e76384fb8f4839cdf06f02d353f3effee5d5827a5921c21ded","1730422631","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","-887200","887200"
"0x30d11ef24b024a9ee2d52627e5d40deca6cfeccc2935cd92509b2325a19054cb","1730422619","10000","0x325365ed8275f6a74cac98917b7f6face8da533b","CHZ","WETH","-118400","-72600"
"0x033a813d6d412aa741b4293e71177a5c81c5b628b718d8ee293fa79fe27c8d2e","1730422763","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","131800","135800"
"0x3f893ccab4785aa231a86f6aaec0d774a886b38767d5cb9c93ac424d5d683b57","1730422955","100","0xe0554a476a092703abdb3ef35c80e0d76d32939f","USDC","WETH","196939","198946"
"0x4d79e83ee8a09918e291ad0d1a199a52bd77b85f431e0f3c9e8d5f34433b5724","1730422943","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x1579db18a62ebf9ec21ea20c7fb3d04d58ed3411d756dbf0243dc8db47076efd","1730423183","3000","0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb","AAVE","WETH","-28740","-28680"
"0x179cd30617b953f27a3fd1a02f815c5c92ee303583f62d35fbad19e3c2173666","1730423327","10000","0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534","PEIPEI","WETH","-238400","-238200"
"0x179cd30617b953f27a3fd1a02f815c5c92ee303583f62d35fbad19e3c2173666","1730423327","10000","0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534","PEIPEI","WETH","-238200","-238000"
"0x245c86246127d603d00e0907a2f43eeee499374450e9716dde62eb5c71c87ca5","1730423447","10000","0x543804b7648605b5e7ce4ad7f111f77f01ca904e","WETH","VISTA","29800","30000"
"0x6646194d6958c67154a8199bd28886a85eace9a0233f78f42f7cd4c9ae353333","1730423411","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x1b8265d5f7448380c362352ac39b1a9dfed261a4e479a4151b6cc7eefcc71a38","1730423819","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","197130","198840"
"0x60a7f66211b90c1f27021239a1093ebe848bc588f749ca65924e976b92e7db4d","1730423903","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","129800","134000"
"0x23566718f3992add9ce58d76f77820978c33b335f3f6a460989e5e9d98d44420","1730424179","10000","0x7c0d6cbe332dac916944c61956b291a4045f9bfa","Daram","WETH","-185400","-101600"
"0x1e55e32df2e752259cf69f0637b8ec94e9f1072f02dcd98d1708be027188f0c2","1730424251","10000","0x25215d9ba4403b3da77ce50606b54577a71b7895","DRAGONX","TITANX","-887200","887200"
"0x4f7f9faf5efe9164e48af4db4285068a524b91995f7aa90e6d68fd6e0eff78a4","1730424455","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x11c3f587f6ceaa72490a55720c9f050d783ad7a22dca506f8b2ecead8d07386c","1730424659","10000","0x87f9eaede70419f704b361cf040693a30d731dcf","pepecoin","WETH","-69000","-64800"
"0x24dcdc92cf01e393d03b13d8aba4552bd2b65e78cc0ee0ab62ea8630902816eb","1730424659","10000","0x15a1902069499fa225ca9bb3b5fdedf7d331e939","VOLT","LOTUS","-887200","887200"
"0x26fd39b4852cb04c106ce260a6e5900f721272602b70f27bf17bcd185b1b8f8b","1730425079","3000","0x360acf12e72044ba3eaaa654e51e4725c699dcb1","ZRO","WETH","-66480","-66420"
"0x3133631097ca41af4ce64209d9950b15c123aca35fbba4098ae53e1837a89283","1730425127","3000","0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8","USDC","WETH","197640","198420"
"0x2812c2b403b318cbb179b0fc2bff701c4197fcd82d0e5320fb6f32885f3a92c9","1730425331","500","0x0e3a144db9512b604c57319e09bd21db359411a5","WETH","SOL","-179770","-179660"
"0x30cd197b409dd273ac497aa7f696d466422d7814e85d501857b009b5bddd6122","1730425391","3000","0xcbcdf9626bc03e24f779434178a73a0b4bad62ed","WBTC","WETH","262560","263520"
"0x3553d2fa784c7759db864ad197f0e5926833eb477d1dc44dc267e91402b33018","1730425235","10000","0x14d725edb1299ff560d96f42462f0234b65b00af","HYPER","TITANX","-887200","887200"
"0x3eaf0784417952ee333f69bcac1def9cb0d7cbe72fe9aff1a39792888e95b73b","1730425319","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","128000","142800"
"0x625d1d86dd6f3bd14fa9cda128974a03b7ae4f54652ae8586bf24d26d7bca606","1730425367","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","197800","198140"
"0x631fe92bd1b0d5b2d5005ecf981534efef9e9fd6f12169ba5238b0af7bcb2c53","1730425367","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x2f565a564dbfc1ca667ffcd6f404947151c22728c4fd2523444778e74b915e7b","1730425523","10000","0x171112b7cb523dc5cb685768a7ba46aef9740fcc","WETH","OSCAR","-83200","-83000"
"0x42c80d30986635aa6fb20251b378f9af063c915d76515be8907f1803a56c9343","1730425595","10000","0x238cea79270590aff83dd27d506a6a8b445ee8eb","VOLT","WETH","-108400","-108200"
"0x687ad32b667e6c2546e99cc71d81ef9b4ed4b59ba8446f9bbf52093e4cab6dc7","1730425619","500","0x11b815efb8f581194ae79006d24e0d814b7697f6","WETH","USDT","-197950","-197940"
"0x29f976a228cba82c4d59473ea2d815e18cfee76844b0cd9842dc1a406b67eaeb","1730425751","10000","0x961ec3bb28c9e98a040c4bded38917aa96b791be","WETH","MAGA","-44000","-43800"
"0x337d29aeaeeaa96bbf122a8ff452fb0b5dc8d0688930d737148827f2bcb472b7","1730426015","10000","0x66bea722346efc72a5a2fc3d35abd7915547fea0","DRAGONX","WETH","-189000","-188800"
"0x30911cce896cc4ed7f680bcaee47e0c23077a34bd23b436d862b6765433bd6c3","1730426339","3000","0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801","UNI","WETH","-64860","-51000"
"0x3d6952c8d71ceaca687f2582630f4efd381ee60bd1b824f7a2ba65ac6c1d611b","1730426495","100","0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124","WBTC","cbBTC","-22","-19"
"0x07deb6ba746cf0b8e959cc0a2fb0da60634e114065e0de63d972a67d2d920338","1730426687","500","0x840deeef2f115cf50da625f7368c24af6fe74410","cbETH","WETH","33250","33390"
"0x205ffe46e9086435d2c9ca6e62249dbc7c98779dd78701ad98cc716ea383c222","1730426939","10000","0xc3881fbb90daf3066da30016d578ed024027317c","GLQ","WETH","-105000","-104800"
"0x2f775287bd67de75883452dfd33282a038de87697aa6cb1c8d5a01624350e1cb","1730426735","10000","0x5691caa4e3b4daf74d360faee8552492883bed4d","WETH","LOTUS","74600","88000"
"0x07b06e0b9d2823413f6630849c7cc072acb99471197871905625f7dea9253bbb","1730427263","500","0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640","USDC","WETH","198180","198190"
"0x2ae9425109af727fdd0b67f9e7a8d05b5c64b85fe55ee01507f6b2fda38400c3","1730427395","10000","0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534","PEIPEI","WETH","-238600","-238400"
"0x49b0658ab7c66380479d9bc5a1f8843c5979cced591156fe16622c4735fa6fc6","1730427851","10000","0xa7600c4fbddb57e44018bee74a5f6b636cb68352","CPOOL","USDC","-292200","-292000"
"0x0c81536cf166ffd3e32d0cf279cc2c53f4deb3b8e013e7d2dae8b2680ad6b065","1730428271","10000","0x15a1902069499fa225ca9bb3b5fdedf7d331e939","VOLT","LOTUS","-887200","887200"
"0x07c200d52bf90f5e9b604809d937045ac54a44e78f948da261d7a9a09c5b1c45","1730428511","500","0x4585fe77225b41b697c938b018e2ac67ac5a20c0","WBTC","WETH","262710","263650"
"0x2889e184a2af7725266d652f2bb776844ed017e6a73d630e8b9de8611c3879ea","1730428451","10000","0x43e7ade137b86798654d8e78c36d5a556a647224","wQUIL","WETH","128600","134000"
"0x3730869462e0ba07f98b9ace88bb87f8964a661a9e92923e97b0dea8f139e6c1","1730428703","10000","0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2","VOLT","TITANX","-887200","887200"
"0x1e362e00b47823ff4e77592f7f0cbbbd86b32ade840e5f4cf30272462846faa6","1730428883","3000","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","WBTC","USDC","65340","65400"
"0x2c5aa56a151e7543285489e25472e115ccc1c1604067b31263f4af2c2e871dca","1730428859","3000","0x99ac8ca7087fa4a2a1fb6357269965a2014abc35","WBTC","USDC","65340","65400"
"0x69444cf88d46d4405de31b3101fb43ffb50b88ed9fd7772de76c0255c287dbf4","1730428979","10000","0x72e0de1cc2c952326738dac05bacb9e9c25422e3","TINC","TITANX","-887200","887200"
"0x719b1d154956e7da0df848cb2fa896f432e075460a02555d3fa417307345a8a6","1730428919","10000","0x25215d9ba4403b3da77ce50606b54577a71b7895","DRAGONX","TITANX","-887200","887200"
"0x3903137db6c0136b46c36e90b92030a98ca53d76a734d82340116f2b84f49619","1730429087","10000","0xba2a013b29631d3277bbbce80c970d06c1bda0c3","RIO","WETH","-83200","-81800"
"0x4356f546044d9bd6870e8aee1d1a38e020f1efabba1a859d6d14999dd4ef7bbc","1730429639","3000","0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8","LINK","WETH","-55800","-51360"
"0x53a14653a955c1ba900dfee44c96e4d17395e4ffd23f09203d4d02e2c89cb9ba","1730429591","10000","0x25215d9ba4403b3da77ce50606b54577a71b7895","DRAGONX","TITANX","25600","26200"
"0x6b21b8ef2f1a266a85cc5b2962842403136a4b47ec1e469c45b20dba5d906f13","1730429579","10000","0x5691caa4e3b4daf74d360faee8552492883bed4d","WETH","LOTUS","80400","90200"
"0x266558bac3199318214c93334564290f2e3ea9a1230ba90604b8d252c0f90e15","1730429747","10000","0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2","VOLT","TITANX","106200","110000"
"0x4127ffdb8d5957f364d69ede1bc1e9b2fb7bff23ab2d2fa3738207f64ce149e9","1730429927","10000","0xb9d9bf49e1d61e8f9687706482df66ec42ddf361","DOOM","WETH","236600","253600"
"0x061c1bbb0704de57b96d246a920afbf8ab3d5b5e3d3ca1d241986d3e42ea0f9e","1730429975","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","-887200","887200"
"0x38aaa1e281e568b8ecf035eff97a0b214357e94617a3da872497847465852d08","1730430119","3000","0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3","WETH","SPX","-149640","-135420"
"0x3b2f8ae73ea2d9288a267f433fc9c0620635cf95b9af2a223810f6de272a5041","1730430011","10000","0x842293fa6ee0642bf61ebf8310e7e546039ba7f4","MSTR","WETH","128000","136000"
"0x4e4b80bf976eb84eddafc75af30d25de227a23218ce15e405c37696a30a4b309","1730430167","10000","0x34da451e8f5b02dc177247c2ba45bc9d3b5c9394","CYDX","WETH","-116600","-116400"
"0x5c808ba8eb6eb49e1f638f810822c6f3e64c00793b639cf7ca59b0d396fa7cc8","1730430215","10000","0x286431024acfab509d5d6beb64066c52e205f460","WETH","ETHC","71600","71800"
"0x615f3a4c69229ea599d24534e9aba03489bef1823aee25618280f3d24a7ac4cb","1730430155","10000","0x243f9f22d4cc14f722ec910c2ec1234da9dd0cc1","JAKEX","TITANX","65400","66200"
"0x6683a4375030840286e5656e03b716ec4a9ed4517ca9595d9e89b58b998648b4","1730430011","3000","0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801","UNI","WETH","-61080","-52980"
