"apr","feeTier","feesUSD","id","token0_id","token0_symbol","token1_id","token1_symbol","totalValueLockedUSD","volumeUSD"
"56755.36456876022","3000","461245.0991100454893997153458584871","0x04ca0c71eec16fd4fa9d35ac924cc33eeb4187a2","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9","WRLD","296631.8029218223765600754870323493","153748366.370015163133238448619495"
"72783.94329273695","3000","3.258125266744820031509226844717742","0x04ca834cb249e37f34176e2663553786be7824c9","0x11c47c23538789750acdd0bf4754be197ee27a63","1000","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","1.633898451446680823376478047303272","1086.041755581606677169742281572581"
"89079.41729905125","500","0.05025590891392215094052784029352583","0x04cd28ae7571b67510a8920c08c6f3939cd89026","0x3e9554090663b4b2aed0767f908f84d4efdf522f","BLN","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0.02059219436966046851639050602693991","100.5118178278443018810556805870516"
"4224.554753793958","3000","551.3004987962871373349883862110009","0x04ce4e099dfb008faa102c327be87a8d49fdc3e3","0x36c9cd90063e86844c06e318e59e1e178609baa2","Shibby","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","4763.216333743345346985543084494893","183766.832932095712444996128737"
"0","10000","0","0x04ce6e0aefc9c41bd65c1d7aa74c60f8b7abbc55","0x4db2c02831c9ac305ff9311eb661f80f1df61e07","oneICHI","0x903bef1736cddf2a537176cf3c64579c3867a881","ICHI","0.000000005651955220807213250407146379212693","0"
"0","500","0","0x04d136bf0dff6779128bf23d2450003c2caebdab","0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0","wstETH","0x84631c0d0081fde56deb72f6de77abbbf6a9f93a","Re7LRT","257302.6011097736111897713757474477","0"
"0","100","0","0x04d4993091e4894680149637f61800c00f8ad379","0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3","ELON","0xe3dbc4f88eaa632ddf9708732e2832eeaa6688ab","AIUS","2.99236779824144064279380841669267","0"
"44489.20751527646","10000","59.68756089117441760429691588628603","0x04d575819516b5527efc28375114f333e035f0f7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xe5866ec35822b4f2a44a24c4ae6ebd09eca31707","VEIL","48.96908922865825362232535872857973","5968.756089117441760429691588628603"
"NaN","500","0","0x04d581ad0588125d21a5be0e76e4bcd617d04b90","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81","DPX","0","0"
"38102.98039944493","10000","912.1571716319341701409768569583632","0x04d6a7494a1e209b48ce84d71e8e50632a0e20cb","0x884abd0cc9dbb0a00fb4bab6283da0493d609dc7","LOMLO","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","WETH","873.7830063563901659848160712592106","91215.71716319341701409768569583632"
"72460.86821338367","10000","940.13470632","0x04d6ba7750fe2e8642985def91671a4463259eae","0x284b25d8f199125da962abc9ee6e6b1b6715cae3","SNAP","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","473.564803","94013.470632"
